typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20240101","2024","52","2024","32","ARG","Argentina","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81.2","false","8","kg","81.2","false","81.2","false","0","false","1759.27","1240.59","1759.27","0","false","true",
"C","A","20240101","2024","52","2024","40","AUT","Austria","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5002","false","8","kg","5002","false","5002","false","0","false","88375.282",,"88375.282","0","true","false",
"C","A","20240101","2024","52","2024","76","BRA","Brazil","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5000","false","8","kg","5000","false","5000","false","0","false","78787","78275","78787","0","false","true",
"C","A","20240101","2024","52","2024","124","CAN","Canada","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2246","false","8","kg","2246","false","2246","false","0","false",,"160040.809","160040.809","0","false","true",
"C","A","20240101","2024","52","2024","152","CHL","Chile","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48.3","false","8","kg","48.3","false","48.3","false","0","false","845.85","19.8","845.85","0","true","false",
"C","A","20240101","2024","52","2024","156","CHN","China","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46508830","false","8","kg","46508830","false","46508830","false","0","false","583680570",,"583680570","0","true","false",
"C","A","20240101","2024","52","2024","203","CZE","Czechia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","420","false","8","kg","420","false","420","false","0","false","12341","11502","12341","0","false","true",
"C","A","20240101","2024","52","2024","233","EST","Estonia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","156.26",,"156.26","0","false","true",
"C","A","20240101","2024","52","2024","246","FIN","Finland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","410.767",,"410.767","0","false","true",
"C","A","20240101","2024","52","2024","251","FRA","France","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","412390","false","8","kg","412390","false","412390","false","0","false","6114081.47",,"6114081.47","0","false","true",
"C","A","20240101","2024","52","2024","276","DEU","Germany","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47929","false","8","kg","47929","false","47929","false","0","false","991072.84",,"991072.84","0","false","true",
"C","A","20240101","2024","52","2024","352","ISL","Iceland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1996","false","8","kg","1996","false","1996","false","0","false","39797.727","38844.205","39797.727","0","true","false",
"C","A","20240101","2024","52","2024","372","IRL","Ireland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","401","false","8","kg","401","false","401","false","0","false","7474.919",,"7474.919","0","true","false",
"C","A","20240101","2024","52","2024","392","JPN","Japan","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4431800","false","8","kg","4431800","false","4431800","false","0","false","65818695.937",,"65818695.937","0","true","false",
"C","A","20240101","2024","52","2024","410","KOR","Rep. of Korea","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5888041.105","false","8","kg","5888041.105","false","5888041.105","false","0","false","95817910",,"95817910","0","true","false",
"C","A","20240101","2024","52","2024","504","MAR","Morocco","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false","28413.978",,"28413.978","0","false","true",
"C","A","20240101","2024","52","2024","528","NLD","Netherlands","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","161722","false","8","kg","161722","false","161722","false","0","false","2152511.62",,"2152511.62","0","true","false",
"C","A","20240101","2024","52","2024","554","NZL","New Zealand","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19.675","true","8","kg","0","false","19.675","true","0","false","461.173","333.473","461.173","6","true","false",
"C","A","20240101","2024","52","2024","579","NOR","Norway","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97","false","8","kg","97","false","97","false","0","false","610.469",,"610.469","0","false","true",
"C","A","20240101","2024","52","2024","616","POL","Poland","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.043","true","-1","N/A","0","false","1.043","true","0","false","28",,"28","6","true","false",
"C","A","20240101","2024","52","2024","710","ZAF","South Africa","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.6","false","8","kg","11.6","false","11.6","false","0","false",,"101.262","101.262","0","false","true",
"C","A","20240101","2024","52","2024","724","ESP","Spain","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","440125.7","false","8","kg","440125.7","false","440125.7","false","0","false","4554674.592",,"4554674.592","0","false","true",
"C","A","20240101","2024","52","2024","764","THA","Thailand","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48000","false","8","kg","48000","false","48000","false","0","false","792800.9",,"792800.9","0","false","true",
"C","A","20240101","2024","52","2024","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106653","false","8","kg","106653","false","106653","false","0","false","1863023.626",,"1863023.626","0","false","true",
"C","A","20240101","2024","52","2024","842","USA","USA","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","283691","Carbonates; lithium carbonate","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6778706","false","8","kg","6778706","false","6778706","false","0","false","78541685","77224241","78541685","0","true","false",
